@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.333333,0.066667,0.666667,0.324013,South
0.333333,0,0.666667,0.322368,South
0.333333,0.066667,0.666667,0.320724,North
0.37037,0.066667,0.666667,0.319079,East
0.37037,0,0.333333,0.646382,South
0.37037,0.066667,0.333333,0.644737,North
0.37037,0.133333,0.333333,0.643092,North
0.37037,0.2,0.333333,0.641447,North
0.37037,0.266667,0.333333,0.639803,North
0.37037,0.333333,0.333333,0.638158,North
0.37037,0.4,0.333333,0.636513,North
0.37037,0.466667,0.333333,0.634868,North
0.37037,0.533333,0.333333,0.633224,North
0.37037,0.6,0.333333,0.631579,North
0.407407,0.6,0.333333,0.629934,East
0.444444,0.6,0.333333,0.628289,East
0.444444,0.533333,0.333333,0.626645,South
0.444444,0.466667,0.333333,0.625,South
0.444444,0.4,0.333333,0.623355,South
0.444444,0.333333,0.333333,0.621711,South
0.444444,0.266667,0.333333,0.620066,South
0.444444,0.2,0.333333,0.618421,South
0.481481,0.2,0.333333,0.616776,East
0.518519,0.2,0.333333,0.615132,East
0.555556,0.2,0.333333,0.613487,East
0.592593,0.2,0,0.940789,East
0.62963,0.2,0,0.939145,East
0.666667,0.2,0,0.9375,East
0.703704,0.2,0,0.935855,East
0.740741,0.2,0,0.934211,East
0.777778,0.2,0,0.932566,East
0.814815,0.2,0,0.930921,East
0.851852,0.2,0,0.929276,East
0.888889,0.2,0,0.927632,East
0,1,1,0.046053,Stop
0,1,1,0.044408,Stop
0,0.933333,1,0.042763,South
0,0.866667,1,0.041118,South
0,0.8,1,0.039474,South
0,0.733333,1,0.037829,South
0,0.666667,1,0.036184,South
0,0.6,1,0.034539,South
0,0.533333,1,0.032895,South
0,0.466667,1,0.03125,South
0,0.4,1,0.029605,South
0,0.333333,1,0.027961,South
0,0.266667,1,0.026316,South
0,0.2,1,0.024671,South
0.037037,0.2,1,0.023026,East
0.074074,0.2,1,0.021382,East
0.111111,0.2,1,0.019737,East
0.148148,0.2,1,0.018092,East
0.148148,0.266667,1,0.016447,North
0.111111,0.266667,1,0.014803,West
0.111111,0.333333,0.666667,0.342105,North
0.074074,0.333333,0.666667,0.340461,West
0.074074,0.266667,0.666667,0.338816,South
0.111111,0.266667,0.666667,0.337171,East
0.148148,0.266667,0.666667,0.335526,East
0.148148,0.2,0.666667,0.333882,South
0.185185,0.2,0.666667,0.332237,East
0.222222,0.2,0.666667,0.330592,East
0.259259,0.2,0.666667,0.328947,East
0.296296,0.2,0.666667,0.327303,East
0.296296,0.266667,0.666667,0.325658,North
0.296296,0.333333,0.666667,0.324013,North
0.296296,0.266667,0.666667,0.322368,South
0.296296,0.2,0.666667,0.320724,South
0.296296,0.133333,0.666667,0.319079,South
0.296296,0.2,0.666667,0.317434,North
0.333333,0.2,0.666667,0.315789,East
0.37037,0.2,0.666667,0.314145,East
0.37037,0.266667,0.666667,0.3125,North
0.333333,0.266667,0.666667,0.310855,West
0.333333,0.333333,0.666667,0.309211,North
0.333333,0.4,0.666667,0.307566,North
0.296296,0.4,0.666667,0.305921,West
0.296296,0.333333,0.666667,0.304276,South
0.333333,0.333333,0.666667,0.302632,East
0.333333,0.266667,0.666667,0.300987,South
0.333333,0.2,0.333333,0.628289,South
0.333333,0.266667,0.333333,0.626645,North
0.333333,0.333333,0.333333,0.625,North
0.333333,0.4,0.333333,0.623355,North
0.333333,0.466667,0.333333,0.621711,North
0.333333,0.533333,0.333333,0.620066,North
0.333333,0.6,0.333333,0.618421,North
0.37037,0.6,0.333333,0.616776,East
0.407407,0.6,0.333333,0.615132,East
0.444444,0.6,0.333333,0.613487,East
0.444444,0.533333,0.333333,0.611842,South
0.444444,0.466667,0.333333,0.610197,South
0.444444,0.4,0.333333,0.608553,South
0.444444,0.333333,0.333333,0.606908,South
0.444444,0.266667,0.333333,0.605263,South
0.444444,0.2,0.333333,0.603618,South
0.444444,0.133333,0.333333,0.601974,South
0.481481,0.133333,0.333333,0.600329,East
0.481481,0.133333,0.333333,0.598684,East
0.481481,0.066667,0.333333,0.597039,South
0.518519,0.066667,0.333333,0.595395,East
0.555556,0.066667,0.333333,0.59375,East
0.555556,0,0.333333,0.592105,South
0.592593,0,0.333333,0.590461,East
0.592593,0.066667,0.333333,0.588816,North
0.62963,0.066667,0.333333,0.587171,East
0.666667,0.066667,0.333333,0.585526,East
0.703704,0.066667,0,0.912829,East
0.740741,0.066667,0,0.911184,East
0.777778,0.066667,0,0.909539,East
0.814815,0.066667,0,0.907895,East
0.814815,0.133333,0,0.90625,North
0.851852,0.133333,0,0.904605,East
0.888889,0.133333,0,0.902961,East
0.888889,0.066667,0,0.901316,South
0.888889,0,0,0.899671,South
0.925926,0,0,0.898026,East
0.962963,0,0,0.896382,East
1,0,0,0.894737,East
1,0,0,0.893092,East
0.407407,0.466667,1,0.046053,Stop
0.407407,0.466667,1,0.044408,Stop
0.407407,0.466667,1,0.042763,Stop
0.444444,0.466667,1,0.041118,East
0.481481,0.466667,1,0.039474,East
0.481481,0.533333,1,0.037829,North
0.444444,0.533333,1,0.036184,West
0.444444,0.6,1,0.034539,North
0.444444,0.666667,1,0.032895,North
0.481481,0.666667,1,0.03125,East
0.481481,0.733333,0.666667,0.358553,North
0.481481,0.733333,0.666667,0.356908,North
0.481481,0.666667,0.666667,0.355263,South
0.481481,0.6,0.666667,0.353618,South
0.481481,0.533333,0.666667,0.351974,South
0.481481,0.466667,0.666667,0.350329,South
0.481481,0.4,0.666667,0.348684,South
0.444444,0.4,0.666667,0.347039,West
0.444444,0.333333,0.666667,0.345395,South
0.444444,0.266667,0.666667,0.34375,South
0.407407,0.266667,0.666667,0.342105,West
0.407407,0.333333,0.666667,0.340461,North
0.444444,0.333333,0.333333,0.667763,East
0.407407,0.333333,0.333333,0.666118,West
0.37037,0.333333,0.333333,0.664474,West
0.333333,0.333333,0.333333,0.662829,West
0.296296,0.333333,0.333333,0.661184,West
0.259259,0.333333,0.333333,0.659539,West
0.259259,0.4,0.333333,0.657895,North
0.259259,0.466667,0.333333,0.65625,North
0.259259,0.533333,0.333333,0.654605,North
0.259259,0.6,0.333333,0.652961,North
0.222222,0.6,0.333333,0.651316,West
0.185185,0.6,0.333333,0.649671,West
0.148148,0.6,0.333333,0.648026,West
0.111111,0.6,0.333333,0.646382,West
0.074074,0.6,0,0.973684,West
0.111111,0.6,0,0.972039,East
0.148148,0.6,0,0.970395,East
0.185185,0.6,0,0.96875,East
0.222222,0.6,0,0.967105,East
0.222222,0.533333,0,0.965461,South
0.222222,0.466667,0,0.963816,South
0.222222,0.4,0,0.962171,South
0.222222,0.333333,0,0.960526,South
0.222222,0.266667,0,0.958882,South
0.222222,0.2,0,0.957237,South
0.185185,0.2,0,0.955592,West
0.148148,0.2,0,0.953947,West
0.407407,0.466667,1,0.046053,Stop
0.407407,0.466667,1,0.044408,Stop
0.407407,0.466667,1,0.042763,Stop
0.444444,0.466667,1,0.041118,East
0.481481,0.466667,1,0.039474,East
0.481481,0.533333,1,0.037829,North
0.444444,0.533333,1,0.036184,West
0.444444,0.6,0.666667,0.363487,North
0.444444,0.533333,0.666667,0.361842,South
0.444444,0.466667,0.666667,0.360197,South
0.444444,0.4,0.666667,0.358553,South
0.444444,0.333333,0.666667,0.356908,South
0.444444,0.266667,0.666667,0.355263,South
0.444444,0.2,0.333333,0.682566,South
0.407407,0.2,0.333333,0.680921,West
0.37037,0.2,0.333333,0.679276,West
0.333333,0.2,0.333333,0.677632,West
0.296296,0.2,0.333333,0.675987,West
0.259259,0.2,0.333333,0.674342,West
0.222222,0.2,0.333333,0.672697,West
0.185185,0.2,0.333333,0.671053,West
0.148148,0.2,0,0.998355,West
0.148148,0.266667,0,0.996711,North
0.185185,0.266667,0,0.995066,East
0.185185,0.333333,0,0.993421,North
0.185185,0.4,0,0.991776,North
0.185185,0.466667,0,0.990132,North
0.185185,0.533333,0,0.988487,North
0.185185,0.6,0,0.986842,North
0,0.533333,1,0.046053,Stop
0,0.533333,1,0.044408,Stop
0,0.533333,1,0.042763,Stop
0,0.533333,1,0.041118,Stop
0.037037,0.533333,1,0.039474,East
0.074074,0.533333,1,0.037829,East
0.111111,0.533333,1,0.036184,East
0.148148,0.533333,1,0.034539,East
0.148148,0.466667,1,0.032895,South
0.148148,0.4,1,0.03125,South
0.185185,0.4,0.666667,0.358553,East
0.185185,0.466667,0.666667,0.356908,North
0.185185,0.533333,0.666667,0.355263,North
0.222222,0.533333,0.666667,0.353618,East
0.259259,0.533333,0.333333,0.680921,East
0.296296,0.533333,0.333333,0.679276,East
0.333333,0.533333,0.333333,0.677632,East
0.333333,0.466667,0.333333,0.675987,South
0.333333,0.4,0.333333,0.674342,South
0.37037,0.4,0.333333,0.672697,East
0.407407,0.4,0.333333,0.671053,East
0.444444,0.4,0.333333,0.669408,East
0.481481,0.4,0.333333,0.667763,East
0.481481,0.333333,0.333333,0.666118,South
0.481481,0.266667,0.333333,0.664474,South
0.481481,0.2,0,0.991776,South
0.481481,0.133333,0,0.990132,South
0.444444,0.133333,0,0.988487,West
0.407407,0.133333,0,0.986842,West
0.37037,0.133333,0,0.985197,West
0.333333,0.133333,0,0.983553,West
0.296296,0.133333,0,0.981908,West
0.259259,0.133333,0,0.980263,West
0.222222,0.133333,0,0.978618,West
0,0.533333,1,0.046053,Stop
0,0.533333,1,0.044408,Stop
0,0.533333,1,0.042763,Stop
0.037037,0.533333,1,0.041118,East
0.074074,0.533333,1,0.039474,East
0.111111,0.533333,1,0.037829,East
0.148148,0.533333,1,0.036184,East
0.185185,0.533333,1,0.034539,East
0.222222,0.533333,1,0.032895,East
0.259259,0.533333,0.666667,0.360197,East
0.296296,0.533333,0.333333,0.6875,East
0.333333,0.533333,0.333333,0.685855,East
0.333333,0.466667,0.333333,0.684211,South
0.333333,0.4,0.333333,0.682566,South
0.333333,0.333333,0.333333,0.680921,South
0.333333,0.266667,0.333333,0.679276,South
0.333333,0.2,0.333333,0.677632,South
0.333333,0.133333,0.333333,0.675987,South
0.37037,0.133333,0.333333,0.674342,East
0.333333,0.133333,0.333333,0.672697,West
0.296296,0.133333,0.333333,0.671053,West
0.296296,0.066667,0.333333,0.669408,South
0.296296,0,0.333333,0.667763,South
0.296296,0,0.333333,0.666118,South
0.296296,0,0.333333,0.664474,South
0.296296,0,0.333333,0.662829,South
0.296296,0,0.333333,0.661184,South
0.333333,0,0.333333,0.659539,East
0.37037,0,0,0.986842,East
0.37037,0,0,0.985197,East
0.37037,0.066667,0,0.983553,North
0.37037,0.133333,0,0.981908,North
0.407407,0.133333,0,0.980263,East
0.444444,0.133333,0,0.978618,East
0.481481,0.133333,0,0.976974,East
0.481481,0.2,0,0.975329,North
0.481481,0.266667,0,0.973684,North
0.481481,0.333333,0,0.972039,North
0,0.2,1,0.046053,Stop
0,0.2,1,0.044408,Stop
0,0.2,1,0.042763,Stop
0.037037,0.2,1,0.041118,East
0.074074,0.2,1,0.039474,East
0.111111,0.2,1,0.037829,East
0.148148,0.2,1,0.036184,East
0.185185,0.2,1,0.034539,East
0.222222,0.2,0.666667,0.361842,East
0.259259,0.2,0.666667,0.360197,East
0.296296,0.2,0.666667,0.358553,East
0.333333,0.2,0.666667,0.356908,East
0.37037,0.2,0.666667,0.355263,East
0.407407,0.2,0.666667,0.353618,East
0.444444,0.2,0.666667,0.351974,East
0.481481,0.2,0.666667,0.350329,East
0.518519,0.2,0.666667,0.348684,East
0.555556,0.2,0.666667,0.347039,East
0.555556,0.133333,0.666667,0.345395,South
0.555556,0.066667,0.666667,0.34375,South
0.555556,0,0.666667,0.342105,South
0.518519,0,0.666667,0.340461,West
0.481481,0,0.666667,0.338816,West
0.444444,0,0.666667,0.337171,West
0.407407,0,0.333333,0.664474,West
0.37037,0,0.333333,0.662829,West
0.333333,0,0.333333,0.661184,West
0.296296,0,0.333333,0.659539,West
0.259259,0,0.333333,0.657895,West
0.259259,0.066667,0.333333,0.65625,North
0.259259,0.066667,0.333333,0.654605,North
0.259259,0.066667,0.333333,0.652961,North
0.259259,0.066667,0.333333,0.651316,North
0.259259,0.066667,0.333333,0.649671,North
0.222222,0.066667,0.333333,0.648026,West
0.185185,0.066667,0.333333,0.646382,West
0.148148,0.066667,0.333333,0.644737,West
0.111111,0.066667,0.333333,0.643092,West
0.074074,0.066667,0.333333,0.641447,West
0.037037,0.066667,0,0.96875,West
0.074074,0.066667,0,0.967105,East
0.111111,0.066667,0,0.965461,East
0.148148,0.066667,0,0.963816,East
0.185185,0.066667,0,0.962171,East
0.222222,0.066667,0,0.960526,East
0.259259,0.066667,0,0.958882,East
0.296296,0.066667,0,0.957237,East
0.333333,0.066667,0,0.955592,East
0.37037,0.066667,0,0.953947,East
0.407407,0.066667,0,0.952303,East
0.444444,0.066667,0,0.950658,East
0.481481,0.066667,0,0.949013,East
0.518519,0.066667,0,0.947368,East
0.555556,0.066667,0,0.945724,East
0.592593,0.066667,0,0.944079,East
0.62963,0.066667,0,0.942434,East
0.62963,0.133333,0,0.940789,North
0.62963,0.2,0,0.939145,North
0.592593,0.2,0,0.9375,West
0.555556,0.2,0,0.935855,West
0.518519,0.2,0,0.934211,West
0.481481,0.2,0,0.932566,West
0.481481,0.133333,0,0.930921,South
0,0.2,1,0.046053,Stop
0,0.2,1,0.044408,Stop
0,0.2,1,0.042763,Stop
0,0.2,1,0.041118,Stop
0.037037,0.2,1,0.039474,East
0.074074,0.2,1,0.037829,East
0.111111,0.2,1,0.036184,East
0.148148,0.2,1,0.034539,East
0.185185,0.2,1,0.032895,East
0.222222,0.2,1,0.03125,East
0.259259,0.2,0.666667,0.358553,East
0.296296,0.2,0.666667,0.356908,East
0.333333,0.2,0.666667,0.355263,East
0.37037,0.2,0.666667,0.353618,East
0.407407,0.2,0.666667,0.351974,East
0.444444,0.2,0.666667,0.350329,East
0.481481,0.2,0.666667,0.348684,East
0.518519,0.2,0.666667,0.347039,East
0.555556,0.2,0.333333,0.674342,East
0.555556,0.133333,0.333333,0.672697,South
0.555556,0.066667,0.333333,0.671053,South
0.555556,0,0.333333,0.669408,South
0.518519,0,0.333333,0.667763,West
0.481481,0,0.333333,0.666118,West
0.444444,0,0.333333,0.664474,West
0.407407,0,0.333333,0.662829,West
0.37037,0,0,0.990132,West
0.333333,0,0,0.988487,West
0.296296,0,0,0.986842,West
0.259259,0,0,0.985197,West
0.222222,0,0,0.983553,West
0.185185,0,0,0.981908,West
0,0.2,1,0.046053,Stop
0,0.2,1,0.044408,Stop
0,0.2,1,0.042763,Stop
0,0.2,1,0.041118,Stop
0.037037,0.2,1,0.039474,East
0.074074,0.2,1,0.037829,East
0.111111,0.2,1,0.036184,East
0.148148,0.2,1,0.034539,East
0.185185,0.2,1,0.032895,East
0.222222,0.2,0.666667,0.360197,East
0.222222,0.133333,0.666667,0.358553,South
0.222222,0.066667,0.666667,0.356908,South
0.222222,0,0.666667,0.355263,South
0.222222,0,0.333333,0.682566,South
0.222222,0,0.333333,0.680921,South
0.185185,0,0.333333,0.679276,West
0.148148,0,0.333333,0.677632,West
0.185185,0,0.333333,0.675987,East
0.185185,0.066667,0.333333,0.674342,North
0.185185,0.066667,0.333333,0.672697,North
0.222222,0.066667,0,1,East
0.222222,0,0,0.998355,South
0.222222,0,0,0.996711,South
0.259259,0,0,0.995066,East
0.296296,0,0,0.993421,East
0.333333,0,0,0.991776,East
0.37037,0,0,0.990132,East
0.407407,0,0,0.988487,East
0,0.533333,1,0.046053,Stop
0,0.533333,1,0.044408,Stop
0,0.533333,1,0.042763,Stop
0.037037,0.533333,1,0.041118,East
0.074074,0.533333,1,0.039474,East
0.111111,0.533333,1,0.037829,East
0.148148,0.533333,1,0.036184,East
0.185185,0.533333,1,0.034539,East
0.185185,0.466667,0.666667,0.361842,South
0.185185,0.4,0.666667,0.360197,South
0.185185,0.333333,0.333333,0.6875,South
0.222222,0.333333,0.333333,0.685855,East
0.259259,0.333333,0.333333,0.684211,East
0.259259,0.266667,0.333333,0.682566,South
0.259259,0.2,0.333333,0.680921,South
0.259259,0.133333,0.333333,0.679276,South
0.222222,0.133333,0.333333,0.677632,West
0.185185,0.133333,0.333333,0.675987,West
0.148148,0.133333,0.333333,0.674342,West
0.185185,0.133333,0.333333,0.672697,East
0.222222,0.133333,0.333333,0.671053,East
0.185185,0.133333,0.333333,0.669408,West
0.148148,0.133333,0.333333,0.667763,West
0.111111,0.133333,0,0.995066,West
0.074074,0.133333,0,0.993421,West
0.111111,0.133333,0,0.991776,East
0.148148,0.133333,0,0.990132,East
0.185185,0.133333,0,0.988487,East
0.222222,0.133333,0,0.986842,East
0.259259,0.133333,0,0.985197,East
0.296296,0.133333,0,0.983553,East
0.333333,0.133333,0,0.981908,East
0.37037,0.133333,0,0.980263,East
0.407407,0.133333,0,0.978618,East
0.444444,0.133333,0,0.976974,East
0.481481,0.133333,0,0.975329,East
0.481481,0.2,0,0.973684,North
0.481481,0.266667,0,0.972039,North
0.481481,0.333333,0,0.970395,North
0.518519,0.333333,0,0.96875,East
0.555556,0.333333,0,0.967105,East
0.555556,0.4,0,0.965461,North
0.555556,0.4,0,0.963816,North
0.592593,0.4,0,0.962171,East
0.62963,0.4,0,0.960526,East
0.62963,0.466667,0,0.958882,North
0,0.2,1,0.046053,Stop
0,0.2,1,0.044408,Stop
0,0.2,1,0.042763,Stop
0.037037,0.2,1,0.041118,East
0.074074,0.2,1,0.039474,East
0.111111,0.2,1,0.037829,East
0.148148,0.2,1,0.036184,East
0.185185,0.2,1,0.034539,East
0.222222,0.2,1,0.032895,East
0.259259,0.2,0.666667,0.360197,East
0.296296,0.2,0.666667,0.358553,East
0.333333,0.2,0.666667,0.356908,East
0.37037,0.2,0.666667,0.355263,East
0.407407,0.2,0.666667,0.353618,East
0.444444,0.2,0.666667,0.351974,East
0.481481,0.2,0.666667,0.350329,East
0.518519,0.2,0.666667,0.348684,East
0.555556,0.2,0.333333,0.675987,East
0.555556,0.133333,0.333333,0.674342,South
0.555556,0.066667,0.333333,0.672697,South
0.518519,0.066667,0.333333,0.671053,West
0.481481,0.066667,0.333333,0.669408,West
0.444444,0.066667,0.333333,0.667763,West
0.444444,0,0.333333,0.666118,South
0.407407,0,0.333333,0.664474,West
0.37037,0,0,0.991776,West
0.333333,0,0,0.990132,West
0.333333,0.066667,0,0.988487,North
0.296296,0.066667,0,0.986842,West
0.259259,0.066667,0,0.985197,West
0.222222,0.066667,0,0.983553,West
0.407407,0.466667,1,0.046053,Stop
0.407407,0.466667,1,0.044408,Stop
0.444444,0.466667,1,0.042763,East
0.481481,0.466667,1,0.041118,East
0.518519,0.466667,1,0.039474,East
0.481481,0.466667,1,0.037829,West
0.481481,0.4,1,0.036184,South
0.481481,0.333333,1,0.034539,South
0.444444,0.333333,0.666667,0.361842,West
0.407407,0.333333,0.666667,0.360197,West
0.407407,0.4,0.666667,0.358553,North
0.407407,0.466667,0.666667,0.356908,North
0.407407,0.533333,0.666667,0.355263,North
0.444444,0.533333,0.666667,0.353618,East
0.444444,0.466667,0.666667,0.351974,South
0.444444,0.4,0.666667,0.350329,South
0.444444,0.333333,0.666667,0.348684,South
0.481481,0.333333,0.666667,0.347039,East
0.481481,0.4,0.666667,0.345395,North
0.444444,0.4,0.666667,0.34375,West
0.407407,0.4,0.666667,0.342105,West
0.37037,0.4,0.666667,0.340461,West
0.333333,0.4,0.666667,0.338816,West
0.296296,0.4,0.666667,0.337171,West
0.296296,0.333333,0.666667,0.335526,South
0.296296,0.266667,0.666667,0.333882,South
0.333333,0.266667,0.666667,0.332237,East
0.37037,0.266667,0.666667,0.330592,East
0.37037,0.333333,0.333333,0.657895,North
0.37037,0.4,0.333333,0.65625,North
0.37037,0.466667,0.333333,0.654605,North
0.407407,0.466667,0.333333,0.652961,East
0.444444,0.466667,0.333333,0.651316,East
0.444444,0.533333,0.333333,0.649671,North
0.444444,0.6,0.333333,0.648026,North
0.407407,0.6,0,0.975329,West
0.37037,0.6,0,0.973684,West
0.333333,0.6,0,0.972039,West
0.333333,0.533333,0,0.970395,South
0.333333,0.466667,0,0.96875,South
0.333333,0.4,0,0.967105,South
0.296296,0.4,0,0.965461,West
0.259259,0.4,0,0.963816,West
0.222222,0.4,0,0.962171,West
0.185185,0.4,0,0.960526,West
0.185185,0.466667,0,0.958882,North
0.185185,0.533333,0,0.957237,North
0.222222,0.533333,0,0.955592,East
0,1,1,0.046053,Stop
0,1,1,0.044408,Stop
0.037037,1,1,0.042763,East
0.074074,1,1,0.041118,East
0.111111,1,1,0.039474,East
0.074074,1,1,0.037829,West
0.037037,1,1,0.036184,West
0,1,1,0.034539,West
0,0.933333,1,0.032895,South
0,0.866667,1,0.03125,South
0,0.8,1,0.029605,South
0,0.733333,1,0.027961,South
0,0.666667,1,0.026316,South
0,0.6,1,0.024671,South
0,0.533333,1,0.023026,South
0,0.466667,1,0.021382,South
0,0.4,1,0.019737,South
0,0.333333,1,0.018092,South
0,0.266667,1,0.016447,South
0,0.2,1,0.014803,South
0.037037,0.2,1,0.013158,East
0.074074,0.2,1,0.011513,East
0.111111,0.2,1,0.009868,East
0.148148,0.2,1,0.008224,East
0.185185,0.2,1,0.006579,East
0.222222,0.2,1,0.004934,East
0.259259,0.2,1,0.003289,East
0.296296,0.2,1,0.001645,East
0.333333,0.2,1,0,East
0.333333,0.133333,0.666667,0.327303,South
0.333333,0.066667,0.666667,0.325658,South
0.296296,0.066667,0.666667,0.324013,West
0.259259,0.066667,0.666667,0.322368,West
0.259259,0,0.666667,0.320724,South
0.222222,0,0.666667,0.319079,West
0.185185,0,0.666667,0.317434,West
0.148148,0,0.666667,0.315789,West
0.148148,0.066667,0.666667,0.314145,North
0.148148,0.133333,0.666667,0.3125,North
0.148148,0.2,0.666667,0.310855,North
0.148148,0.266667,0.333333,0.638158,North
0.185185,0.266667,0.333333,0.636513,East
0.185185,0.266667,0.333333,0.634868,East
0.185185,0.2,0.333333,0.633224,South
0.222222,0.2,0.333333,0.631579,East
0.259259,0.2,0.333333,0.629934,East
0.296296,0.2,0.333333,0.628289,East
0.333333,0.2,0.333333,0.626645,East
0.333333,0.266667,0.333333,0.625,North
0.333333,0.333333,0.333333,0.623355,North
0.333333,0.4,0.333333,0.621711,North
0.333333,0.466667,0.333333,0.620066,North
0.333333,0.533333,0.333333,0.618421,North
0.333333,0.6,0.333333,0.616776,North
0.37037,0.6,0.333333,0.615132,East
0.407407,0.6,0.333333,0.613487,East
0.444444,0.6,0.333333,0.611842,East
0.444444,0.533333,0.333333,0.610197,South
0.444444,0.466667,0.333333,0.608553,South
0.444444,0.4,0.333333,0.606908,South
0.444444,0.333333,0.333333,0.605263,South
0.444444,0.266667,0.333333,0.603618,South
0.444444,0.2,0.333333,0.601974,South
0.444444,0.133333,0.333333,0.600329,South
0.444444,0.066667,0.333333,0.598684,South
0.444444,0,0,0.925987,South
0.481481,0,0,0.924342,East
0.518519,0,0,0.922697,East
0.555556,0,0,0.921053,East
0.592593,0,0,0.919408,East
0.62963,0,0,0.917763,East
0.666667,0,0,0.916118,East
0.703704,0,0,0.914474,East
0.740741,0,0,0.912829,East
0.777778,0,0,0.911184,East
0.814815,0,0,0.909539,East
0.851852,0,0,0.907895,East
